Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,FAEAE,23,20280852,314.578506342502,8.2481912,1,0,8.532846
2,FAEAE,24,20280853,317.725547531409,8.2337892,1,0,8.5183406
2,FAEAE,25,20280854,323.589510116507,7.1658647,1,0,7.448495
2,FAEAE,26,20280855,323.655200042119,7.7940495,1,0,8.0766378
2,FAEAE,27,20280856,314.583834977593,7.9312604,1,0,8.2052938
2,FAEAE,28,20280857,318.026549034419,7.714633,1,0,8.0146174
2,FAEAE,29,20280858,315.73247141967,7.9967437,1,0,8.2792372
2,FAEAE,30,20280859,314.411269304542,8.9896068,1,0,9.272495
4,Base-AE,1,20300430,1811.83567965154,7.0875383,0,8,7.1129779
4,Base-AE,2,20300431,1542.01113822587,7.088891,0,7,7.1136004
4,Base-AE,3,20300432,2148.67304934839,7.0438282,0,11,7.0686243
4,Base-AE,4,20300433,1658.08118635513,7.1938106,0,7,7.2187029
4,Base-AE,5,20300434,1592.46753563441,7.1650531,0,7,7.1896475
4,Base-AE,6,20300435,1644.89138911906,7.0567951,0,8,7.0818445
4,Base-AE,7,20300436,1457.60876223764,7.0839411,0,6,7.1083978
4,Base-AE,8,20300437,1450.68621925532,7.0505459,0,7,7.0757548
4,Base-AE,9,20300438,1527.89569104582,7.1144243,0,7,7.1392815
4,Base-AE,10,20300439,1579.49575914116,7.0871216,0,7,7.1134438
4,Base-AE,11,20300440,1448.24522336731,7.0492751,0,7,7.0742276
4,Base-AE,12,20300441,1748.06458588042,7.0040155,0,8,7.028871
4,Base-AE,13,20300442,1355.55432079764,7.0707421,0,6,7.0955904
4,Base-AE,14,20300443,1711.49082027355,7.0580645,0,7,7.082908
4,Base-AE,15,20300444,1550.13899399142,6.9924749,0,7,7.0168707
4,Base-AE,16,20300445,1402.35883770732,7.0266853,0,6,7.0509737
4,Base-AE,17,20300446,1588.67917557246,7.0505213,0,7,7.0755583
4,Base-AE,18,20300447,1492.39237308649,7.0596239,0,6,7.0842092
4,Base-AE,19,20300448,41394.6609419003,6.9248894,0,4,6.949301
4,Base-AE,20,20300449,1598.42705954498,6.9740626,0,7,6.9986595
