Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,WOA,3,20280819,371.581476604377,6.7059818,1,0,6.731754
2,WOA,4,20280820,884.413365868407,6.7289664,1,0,6.7553547
2,WOA,5,20280821,1904.06862073196,6.6902898,0,8,6.7162581
2,WOA,6,20280822,843.756760461546,6.7236046,1,0,6.7493772
2,WOA,7,20280823,461.66198348458,6.7125439,1,0,6.7384958
2,WOA,8,20280824,703.571839823375,6.6771263,1,0,6.7052756
2,WOA,9,20280825,1926.42702286446,6.6557251,0,8,6.6817615
2,WOA,10,20280826,406.472163174593,6.693866,1,0,6.7201289
2,WOA,11,20280827,376.270794672988,6.6872721,1,0,6.7133644
2,WOA,12,20280828,457.101375092135,6.7250983,1,0,6.7512889
2,WOA,13,20280829,387.128185642226,6.6829551,1,0,6.7087888
2,WOA,14,20280830,653.919756421957,6.6884184,1,0,6.714373
2,WOA,15,20280831,1975.48809242276,6.6672703,0,8,6.6930375
2,WOA,16,20280832,1950.82076998685,6.6816884,0,8.57437590541981,6.7077008
2,WOA,17,20280833,794.929427010313,6.755624,0,1,6.7816392
2,WOA,18,20280834,576.679216318139,6.6969744,1,0,6.7227622
2,WOA,19,20280835,664.274476222066,6.7097959,1,0,6.7356769
2,WOA,20,20280836,450.956393228856,6.7204021,1,0,6.749311
2,WOA,21,20280837,380.928538739569,6.7907406,1,0,6.8169558
2,WOA,22,20280838,388.12468443189,6.7114063,1,0,6.7376349
2,WOA,23,20280839,1907.3754761037,6.6892265,0,8,6.7151554
2,WOA,24,20280840,433.320256518895,6.7676849,1,0,6.7959298
2,WOA,25,20280841,1923.60281418781,6.6718787,0,7,6.6981701
2,WOA,26,20280842,1929.96521030482,6.7141851,0,8,6.740328
2,WOA,27,20280843,1881.56457485937,6.668849,0,8,6.6948221
2,WOA,28,20280844,388.322052276152,6.6606252,1,0,6.687493
2,WOA,29,20280845,1362.71714244274,6.6805105,0,5,6.7063224
2,WOA,30,20280846,464.423089798797,6.6875635,1,0,6.7133753
2,FAEAE,1,20280917,314.237041941577,8.2907552,1,0,8.5611522
2,FAEAE,2,20280918,315.66336287116,8.2488701,1,0,8.5272812
2,FAEAE,3,20280919,313.393841465119,7.8709868,1,0,8.1502034
2,FAEAE,4,20280920,320.059884410142,8.2949591,1,0,8.5761918
2,FAEAE,5,20280921,318.589038506281,8.0294029,1,0,8.3020174
2,FAEAE,6,20280922,327.172076538655,8.2076174,1,0,8.484239
2,FAEAE,7,20280923,344.967636925264,7.6317265,1,0,7.9087279
2,FAEAE,8,20280924,319.626458240199,8.6295827,1,0,8.8989346
2,FAEAE,9,20280925,314.375614932292,7.6626399,1,0,7.9365545
2,FAEAE,10,20280926,310.443353019593,7.7605513,1,0,8.0305879
2,FAEAE,11,20280927,315.38481916029,7.9488132,1,0,8.2244173
2,FAEAE,12,20280928,313.529328168992,7.8561593,1,0,8.1379955
2,FAEAE,13,20280929,321.876358706994,7.6522178,1,0,7.9273926
2,FAEAE,14,20280930,318.382781077352,9.3488738,1,0,9.6219962
2,FAEAE,15,20280931,319.285586951345,8.1612721,1,0,8.4301865
2,FAEAE,16,20280932,322.660619218534,8.1527743,1,0,8.4309313
2,FAEAE,17,20280933,318.891540012068,7.8304935,1,0,8.1044348
2,FAEAE,18,20280934,324.012757512626,7.9627503,1,0,8.2336644
2,FAEAE,19,20280935,321.035480241566,7.2342579,1,0,7.5114618
2,FAEAE,20,20280936,309.540360297085,9.9637296,1,0,10.2352288
2,FAEAE,21,20280937,310.678551277009,10.0212977,1,0,10.2928191
2,FAEAE,22,20280938,325.44797924756,7.8811452,1,0,8.1539376
2,FAEAE,23,20280939,325.108106838168,8.5095577,1,0,8.7806304
2,FAEAE,24,20280940,322.611492548536,8.5306801,1,0,8.8082956
2,FAEAE,25,20280941,325.495271122093,6.9174603,1,0,7.1898179
2,FAEAE,26,20280942,313.273848318041,8.2811707,1,0,8.5561478
2,FAEAE,27,20280943,323.401920286173,7.9430994,1,0,8.2170003
2,FAEAE,28,20280944,312.465419172277,8.0987695,1,0,8.374751
2,FAEAE,29,20280945,314.535157973619,7.6528601,1,0,7.927994
2,FAEAE,30,20280946,322.640738614263,8.4890936,1,0,8.7615576
4,AE,1,20300417,1608.69759312032,7.0779516,0,7,7.1039362
4,AE,2,20300418,1742.49421848369,7.0485393,0,8,7.0742493
4,AE,3,20300419,1582.96508943971,7.031755,0,7,7.0579059
4,AE,4,20300420,1578.08365670496,7.0368826,0,7,7.062928
4,AE,5,20300421,1841.60349371449,7.0366799,0,8,7.0629603
4,AE,6,20300422,894.080182411791,7.0956811,0,2,7.1216426
4,AE,7,20300423,1580.42881529255,7.0457248,0,7,7.0715779
4,AE,8,20300424,1555.71682429754,7.0425363,0,7,7.0695711
4,AE,9,20300425,1555.00759976918,7.0648357,0,7,7.0921803
4,AE,10,20300426,1369.42657751368,7.1018133,0,6,7.1276828
4,AE,11,20300427,1911.07612284956,7.0609573,0,9,7.0876134
4,AE,12,20300428,1660.28292215758,7.0278659,0,7,7.0535699
4,AE,13,20300429,1828.58731972487,7.1251178,0,9,7.1514733
4,AE,14,20300430,1726.40004735199,7.112673,0,8,7.1386825
4,AE,15,20300431,1667.50083313465,7.0285821,0,7,7.0543192
4,AE,16,20300432,1490.47917881299,7.0590419,0,7,7.0849935
4,AE,17,20300433,1630.92275387781,7.0868976,0,7,7.1126197
4,AE,18,20300434,1542.70201084015,7.0899272,0,7,7.1156537
4,AE,19,20300435,1670.72044033238,7.0559116,0,7,7.0816992
4,AE,20,20300436,1568.39483263895,7.074441,0,7,7.1001011
4,AE,21,20300437,1710.31751906545,7.0787206,0,8,7.1044837
4,AE,22,20300438,1737.63890839796,7.0622129,0,8,7.0880682
4,AE,23,20300439,1606.12178245811,7.0876381,0,8,7.1135069
4,AE,24,20300440,1452.75200233506,7.0471829,0,6,7.0735084
4,AE,25,20300441,1626.87278229162,7.0408203,0,7,7.0668311
4,AE,26,20300442,1745.34154807991,7.0970713,0,8,7.122739
4,AE,27,20300443,2075.02275544286,7.0637887,0,11,7.0901315
4,AE,28,20300444,1891.08400316206,7.082761,0,9,7.1092358
4,AE,29,20300445,1447.14542944145,7.0658082,0,6,7.0918991
4,AE,30,20300446,1670.22765704121,7.1107539,0,8,7.1371134
4,PSO,1,20300517,772.947391630028,7.0447101,0,3,7.071248
