Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
4,Base-AE,26,20300455,1607.92650353292,6.7960734,0,7,6.8200176
4,Base-AE,27,20300456,1438.68730468019,6.7466595,0,6,6.7706673
4,Base-AE,28,20300457,1566.53918788881,6.852843,0,7,6.8770068
4,Base-AE,29,20300458,1620.08307234145,6.7493705,0,8,6.773969
4,Base-AE,30,20300459,1469.33762533869,6.7468672,0,7,6.7709793
4,AE+Init,1,20300530,50824.7029783027,6.8175721,0,2,7.1327244
4,AE+Init,2,20300531,66575.66981452,6.7860423,1,0,7.0979237
4,AE+Init,3,20300532,49732.9537141354,6.8839617,0,3,7.193896
4,AE+Init,4,20300533,925.880498809927,6.7932764,0,4,7.099655
4,AE+Init,5,20300534,1078.76347251592,6.7262147,0,5,7.0401135
4,AE+Init,6,20300535,1074.8416986404,6.7409996,0,5,7.0536087
4,AE+Init,7,20300536,21291.9265910845,6.7667517,1,0,7.0727724
4,AE+Init,8,20300537,1075.12690539945,6.7567414,0,5,7.0653921
4,AE+Init,9,20300538,1223.02455795625,6.7375401,0,6,7.0444153
4,AE+Init,10,20300539,1223.03171552628,6.7204917,0,6,7.0287652
4,AE+Init,11,20300540,787.262997791828,6.7811053,0,3,7.0925888
4,AE+Init,12,20300541,1078.95040932093,6.7502138,0,5,7.0589288
4,AE+Init,13,20300542,1372.03369157624,6.7840616,0,7,7.0889059
4,AE+Init,14,20300543,1226.79721798035,6.7979757,0,6,7.1067927
4,AE+Init,15,20300544,1076.60308929144,6.7557426,0,5,7.0650886
4,AE+Init,16,20300545,926.069272189087,6.7963035,0,4,7.1076935
4,AE+Init,17,20300546,1078.18397572626,6.8665424,0,5,7.1746474
4,AE+Init,18,20300547,778.60339737138,6.8516972,0,3,7.1583979
4,AE+Init,19,20300548,58559.8614155875,6.8482483,1,0,7.1606537
4,AE+Init,20,20300549,1073.58876030287,6.8668303,0,5,7.1790393
4,AE+Init,21,20300550,926.83189470091,6.8171092,0,4,7.1228882
